marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_product	review_headline	review_body	review_date	sentiment
CA	6PGawRQQz4NqPA	VUBkS7QxeXf59Wyw	UU9TqZFE3Q	8399793410	Blender Model NvipE	Air Conditioner	2	67	7	Y	N	Terrible Air Conditioner	This is a poor Microwave. I would recommend it.	2013-08-07	positive
FR	GxdWl50bOA87Yh	U4tnLg0h999m8Ar2	rcbFkdZHhr	1402440871	Microwave Model Nun2L	Toaster	1	80	86	Y	N	Average Refrigerator	This is a unsatisfactory Refrigerator. I would not recommend it.	2011-10-31	negative
UK	0wO61UCHzOyL0s	l2KMT1wo6gT5wmnA	ImEdnVVI6o	8903034419	Toaster Model h3eRb	Air Conditioner	5	55	94	Y	Y	Not good Refrigerator	This is a fantastic Air Conditioner. I would recommend it.	2020-09-21	neutral
CA	01iIgNLoQbqLNb	Ih7ei1yKCY07mtSa	p26u6SWAK5	8825141012	Toaster Model vfniL	Blender	1	55	77	Y	N	Excellent Blender	This is a fantastic Toaster. I would recommend it.	2013-10-31	positive
FR	2CPH0nNUNWkeab	R8fIbi7xETPwhAvj	4qiuclTxiI	7512907073	Blender Model R7emN	Blender	4	8	65	Y	N	Great Blender	This is a fantastic Blender. I would recommend it.	2017-03-23	positive
UK	QvNoYOTAx5Kf9y	Q57K9bvmen9gkiGF	wjZdruiAqH	6797306235	Microwave Model 6aZVB	Air Conditioner	3	57	3	Y	N	Terrible Toaster	This is a mediocre Microwave. I would not recommend it.	2014-02-03	negative
UK	DU8cqGxHmntsvP	2OVFf4J611SXaMwm	Yjim9bWK1e	2641034639	Refrigerator Model tSxUt	Refrigerator	3	41	43	N	N	Not good Microwave	This is a excellent Refrigerator. I would recommend it.	2013-08-14	positive
DE	rRmfJVi1HcZZJ0	edx1iHIWclrT8gSI	4sV6IS21vh	5457950598	Blender Model ZAygi	Air Conditioner	2	28	58	Y	Y	Excellent Blender	This is a mediocre Toaster. I would not recommend it.	2014-05-03	negative
FR	7sCe46HqoqyR7T	ItyaRtPS0FKpi058	TzBQfPhBjd	1150675689	Microwave Model rjBIk	Microwave	3	41	44	Y	N	Terrible Blender	This is a excellent Toaster. I would recommend it.	2012-02-11	negative
DE	Xgj0unvSVH4Ex0	cgR9uV3OM8zDMVos	vEFyctrDyN	2434838335	Toaster Model nbE7R	Microwave	4	54	53	N	N	Excellent Toaster	This is a poor Microwave. I would not recommend it.	2012-07-29	negative
CA	r2lLOY52E87WiE	5Z9OTkktNx5zc4dR	wpyXDR7BE3	9481266022	Toaster Model vGf2F	Blender	1	18	18	N	N	Excellent Microwave	This is a mediocre Refrigerator. I would recommend it.	2020-01-02	negative
FR	7UvCrA8IceheUY	kzOys65SoFCfvhA9	HYM6H64HJA	9114081981	Toaster Model jpe7n	Microwave	3	43	61	N	Y	Excellent Blender	This is a excellent Refrigerator. I would recommend it.	2019-09-18	positive
UK	6C4BJIIhhnDf7j	rP92p3RbaejHYDme	QlMvoARVQI	2007169417	Toaster Model Yf65x	Air Conditioner	5	37	23	Y	Y	Terrible Air Conditioner	This is a poor Refrigerator. I would not recommend it.	2014-08-13	negative
US	rS0ReYXf1rvv1F	X5zzesblx7keI5Ir	LiqwLrV5Aa	7211231919	Toaster Model PWewj	Microwave	1	42	92	N	Y	Excellent Air Conditioner	This is a poor Toaster. I would recommend it.	2019-08-16	negative
FR	850mgHVzOo9l0N	qyrBodOWBCuSF9fh	W8NUpRJJn6	9544620102	Blender Model rREfK	Toaster	1	17	88	Y	N	Excellent Air Conditioner	This is a excellent Refrigerator. I would recommend it.	2015-08-30	negative
US	ERKlGmnWvgbNh0	JslLMlPwfu0rhiUa	pZBJKgQfA2	2306705233	Blender Model blgD6	Microwave	3	5	85	N	Y	Not good Air Conditioner	This is a unsatisfactory Blender. I would recommend it.	2023-10-08	negative
UK	PU30EsGQdo0nUz	4yJtwCLZCqPDnGPo	c7NVShy1wR	9810139247	Microwave Model JTrey	Toaster	4	14	92	Y	Y	Terrible Air Conditioner	This is a unsatisfactory Toaster. I would recommend it.	2017-12-22	negative
DE	vevqxH6bB5LnVr	1zqEbdWUjLpUqH7q	n1JyTMg9Iy	8179560166	Microwave Model npIy6	Toaster	5	17	43	N	Y	Excellent Microwave	This is a fantastic Air Conditioner. I would recommend it.	2011-05-05	negative
FR	aoxxPwvF0y5gK0	5hDI0lDg9CXib7YK	CoEuk2MbNq	5563193950	Toaster Model rJcmh	Air Conditioner	5	77	88	Y	N	Excellent Toaster	This is a fantastic Blender. I would not recommend it.	2013-02-13	negative
CA	Ks2M74CZkBfsK6	yWYWgWzALwUepu1H	dwH1Ie2Prj	8087030337	Blender Model SdKD3	Toaster	4	58	81	N	N	Average Air Conditioner	This is a excellent Refrigerator. I would recommend it.	2010-07-30	positive
FR	rMYTQbfeBCWOXY	BcUUKDWgZmaOys73	tiphrhOup1	3282671296	Refrigerator Model GwvXX	Refrigerator	5	45	24	Y	N	Not good Air Conditioner	This is a unsatisfactory Microwave. I would recommend it.	2016-08-24	neutral
US	Fmqfepd9sUm5z5	iz1ueP3kfv9nUWT9	JJDFFzSwwG	8274069133	Air Conditioner Model AMYFq	Microwave	2	86	100	Y	Y	Excellent Toaster	This is a mediocre Toaster. I would recommend it.	2011-02-06	positive
DE	KzRUmOnqxQvL4D	2Kf29JGaBXMXrUpj	1JRWCHovjI	6900934812	Blender Model FQe3F	Toaster	2	82	93	Y	N	Excellent Microwave	This is a fantastic Air Conditioner. I would recommend it.	2018-02-12	neutral
UK	hcfokSGUws6bp8	eUvde4bhDSCHBXWr	C4JmOxqhHK	1481990021	Refrigerator Model vdNFE	Toaster	1	12	63	N	Y	Not good Blender	This is a fantastic Toaster. I would recommend it.	2014-11-30	negative
FR	ZvQvUbHEbTmK68	JMuasppF26W6g8Nk	9iCMG0DsCl	5720031725	Microwave Model j1IKS	Blender	2	57	12	Y	Y	Not good Microwave	This is a unsatisfactory Blender. I would not recommend it.	2015-06-12	negative
FR	eAHFETeRzBXSDL	4k0u55cbaQJTf9bV	73ef90wbDw	1393759111	Blender Model QqyJr	Microwave	4	9	64	Y	N	Excellent Microwave	This is a mediocre Refrigerator. I would recommend it.	2010-01-16	negative
UK	X3sQ9epgUZWSXJ	bG1TdToIsh3o0bx3	cipE8l3Fsg	2436457996	Microwave Model 4SV4y	Microwave	3	64	98	Y	N	Excellent Blender	This is a mediocre Refrigerator. I would not recommend it.	2010-04-23	negative
UK	tbViRmc1ed0wKv	jKghVn8zjC7FnycH	4EbvAvFBW7	5815207864	Microwave Model Yl8lw	Toaster	4	31	60	N	N	Terrible Air Conditioner	This is a excellent Microwave. I would recommend it.	2020-12-16	positive
DE	xwvxis15qfDmig	IgJRbMwspuoXXgxf	vrnWsivqSJ	8838154013	Toaster Model lDzAZ	Blender	3	96	59	Y	N	Average Refrigerator	This is a unsatisfactory Refrigerator. I would recommend it.	2020-09-18	negative
DE	6I5d2lLHDg58Hw	3UT2vZ7LZeaclhIM	XyC1tugQPf	1876861668	Air Conditioner Model gkm7v	Refrigerator	4	71	99	Y	Y	Excellent Refrigerator	This is a excellent Refrigerator. I would not recommend it.	2015-04-12	negative
UK	QNbrLJrXAllctc	oQwyOxT72132lKNb	PnBRYbWJfU	8801422158	Toaster Model tNBoB	Microwave	2	95	63	Y	N	Great Blender	This is a mediocre Refrigerator. I would not recommend it.	2014-05-04	positive
US	X1RRv2YFc8KnWY	sviErTRiWrUy1LHv	D9zPPEBpUH	8407727671	Air Conditioner Model mPBej	Microwave	3	15	78	N	N	Average Blender	This is a fantastic Air Conditioner. I would recommend it.	2020-08-24	positive
FR	01vB9EmkjShNzo	isfAeIrLThTyvxGD	QD2oMlFLaM	4983505546	Air Conditioner Model J8Tqj	Blender	3	93	71	Y	Y	Not good Toaster	This is a fantastic Air Conditioner. I would not recommend it.	2011-09-05	neutral
US	LUlVY2IkE4roW8	bch824A3wLLv0oXI	JNdJ70XA0m	8053303532	Blender Model AODsd	Toaster	5	36	63	N	Y	Average Air Conditioner	This is a fantastic Toaster. I would not recommend it.	2012-07-26	negative
DE	OYnxTms5sDfVUC	hzFyiycHUDseGpeY	nMB2pldniL	7996236363	Microwave Model hiz9K	Refrigerator	3	43	86	N	Y	Not good Blender	This is a unsatisfactory Refrigerator. I would recommend it.	2020-06-07	neutral
US	5g7apLsQTuKHUA	JV8Szgo6lPoe3bK2	4jUSoPwExp	7055152978	Blender Model QOMLc	Toaster	4	22	71	Y	N	Excellent Air Conditioner	This is a mediocre Air Conditioner. I would not recommend it.	2013-10-01	neutral
UK	bRLjYfVJkXQyQY	iP5lE83tTWPZX6pN	IgdXpAb9oO	3704737464	Toaster Model ACV1v	Microwave	1	83	66	Y	N	Excellent Refrigerator	This is a fantastic Refrigerator. I would not recommend it.	2019-06-23	positive
CA	x51sCwGQJLWXvz	PJuwJypTPnzjRwgI	TcOSIiG2ik	7598797047	Refrigerator Model hbqYA	Microwave	1	9	35	N	Y	Terrible Blender	This is a poor Blender. I would not recommend it.	2015-03-22	neutral
CA	aOt2FLjEiMPlwP	Xz9TsLHYF4dxrnTE	A45LYG4hYe	8297136772	Refrigerator Model IX5FH	Blender	1	40	84	N	Y	Excellent Refrigerator	This is a mediocre Refrigerator. I would recommend it.	2023-12-01	positive
DE	Q3vAMu2sEQYA6J	9P7imnuXOItj7lva	Q6bnToxQPP	1776129382	Air Conditioner Model A8ekc	Microwave	5	61	24	N	N	Excellent Blender	This is a poor Blender. I would not recommend it.	2019-10-19	positive
US	WaOvEt65cvUjNb	jfxA5d78P65ryLYa	OsNM3dvs4o	9908504987	Blender Model Pl5tQ	Refrigerator	3	41	47	N	N	Not good Blender	This is a poor Refrigerator. I would recommend it.	2016-12-20	neutral
US	QhCfdhFIMXhW4P	yH1uA6K8K5qKKpQf	npTkIRKYQ2	9246099490	Refrigerator Model IVK1F	Blender	2	59	8	N	N	Not good Microwave	This is a fantastic Refrigerator. I would recommend it.	2012-11-01	negative
DE	KfmJB5HQU79lvC	9l3LbfWQC2dIegjg	WIIbQv1qJQ	8954614967	Microwave Model ZeUIn	Toaster	4	28	40	N	N	Excellent Toaster	This is a fantastic Toaster. I would recommend it.	2023-12-07	neutral
UK	Ci2beSIf5jTzaq	JxkStGS6XNXIR42F	Byp2PtemfH	5357361502	Toaster Model egH88	Air Conditioner	1	80	55	Y	Y	Not good Refrigerator	This is a mediocre Toaster. I would not recommend it.	2015-07-31	negative
CA	1nf8B4nwgjps8p	k6GQa0kO99mZFqxE	xyxZGG8kCS	6598082727	Microwave Model vvqbQ	Toaster	2	83	89	N	Y	Terrible Refrigerator	This is a mediocre Toaster. I would not recommend it.	2012-02-16	neutral
FR	vIc7ZSpwRLdcGh	Jl1oHWt4GA3Y5dJD	YmNNKkgGH8	3790294991	Toaster Model D8K5z	Air Conditioner	5	26	83	Y	N	Not good Air Conditioner	This is a mediocre Air Conditioner. I would not recommend it.	2022-01-14	neutral
US	sKwtgDXQM7lRg3	lluB6xe7E3UuFDsK	vxxp2LooEf	2286812239	Microwave Model 7Tmui	Blender	2	100	99	N	N	Excellent Microwave	This is a excellent Refrigerator. I would not recommend it.	2012-01-07	neutral
UK	XMT9L8MhzZAoTU	d1TM8zWsobeZvpzH	PIGPuARvWc	4488037886	Refrigerator Model SRTSU	Air Conditioner	1	1	91	Y	N	Average Microwave	This is a excellent Microwave. I would recommend it.	2016-11-28	negative
DE	HAl4wSemF1AQPA	pZjCjqZ82x33EP1i	vUgbPIwzbn	2358997835	Blender Model 8kz7R	Toaster	5	21	52	N	N	Terrible Microwave	This is a poor Refrigerator. I would not recommend it.	2021-05-09	positive
CA	cKiTiHQTDZ6aoM	4KsdZNNMfr5MsQQ6	qmtNRCcdfc	3982471872	Refrigerator Model BW2sV	Microwave	1	57	97	Y	N	Great Blender	This is a unsatisfactory Air Conditioner. I would recommend it.	2021-05-26	neutral
FR	pipuH478NBKhRl	hEYaBUvN7dcci3Uc	frYhPIoYMP	6124022106	Refrigerator Model dKdUE	Blender	5	19	18	N	N	Average Air Conditioner	This is a excellent Air Conditioner. I would not recommend it.	2018-11-27	neutral
US	G2DhpIEQbQl0mi	8Fnxzjx4nGS2xMKX	qh3XJDQoL2	4611538546	Microwave Model CzkzI	Toaster	4	67	22	N	N	Average Microwave	This is a mediocre Air Conditioner. I would not recommend it.	2014-09-28	neutral
UK	V0TvXPM7R35qnX	GuVG71WrSqIrKuJG	kcOAOe6O7O	9840356529	Blender Model CJC7x	Blender	5	10	31	Y	N	Average Microwave	This is a excellent Refrigerator. I would not recommend it.	2016-10-25	positive
UK	pVfihexavGhpfJ	Yv22tEYGciRv26eb	gljIJyFkQT	1908459537	Blender Model e2y8w	Air Conditioner	1	87	73	N	Y	Average Toaster	This is a fantastic Blender. I would recommend it.	2020-12-10	negative
UK	IBdAu1PMuWp0i6	f0gCkxFgx38TkyUA	cargXJj9fu	9327995520	Microwave Model 3hmDk	Blender	4	73	48	N	N	Average Refrigerator	This is a unsatisfactory Microwave. I would not recommend it.	2020-01-23	positive
UK	UHOzSQaCweg5O0	3XGhWVS2vLYki6oo	lCheOJlZX6	2787336855	Refrigerator Model 0cqVt	Microwave	1	34	37	Y	Y	Average Toaster	This is a excellent Blender. I would not recommend it.	2021-10-20	negative
CA	XAVMolrNGgAT8T	filfXqGhufZN0yPG	Kp5F7XlogE	2717746740	Microwave Model MW3EG	Air Conditioner	1	57	93	N	Y	Terrible Air Conditioner	This is a mediocre Air Conditioner. I would recommend it.	2018-07-19	neutral
CA	1vpZWgiJfAcWJH	GNUwxM0aVIJppw5s	i89KNJDzOs	1611247799	Air Conditioner Model TPwBz	Refrigerator	4	9	48	N	Y	Excellent Refrigerator	This is a poor Microwave. I would recommend it.	2011-10-11	positive
US	uEd2XjxSdmjaYR	OyuFgrT4A8pWQWC4	p9vGhieuPQ	5192178103	Refrigerator Model 4j1Oj	Microwave	2	98	90	Y	Y	Great Air Conditioner	This is a unsatisfactory Toaster. I would recommend it.	2021-07-11	neutral
UK	GNbZ60TstwHTj2	NStYI0yjfkH50tAI	0q2xr3ImXE	6953508538	Air Conditioner Model IG0KZ	Blender	1	46	54	Y	Y	Great Blender	This is a excellent Microwave. I would not recommend it.	2016-07-01	neutral
DE	Ju5gloeUim1dkt	XD75S4tXBYFOgpBR	Xd1xQJgz4h	4016497829	Refrigerator Model AhuO1	Microwave	1	16	69	N	Y	Excellent Air Conditioner	This is a poor Blender. I would recommend it.	2011-10-03	neutral
UK	oRnF1kCsrpJ07d	NEXuEbGFwSZC06yp	rUvscfXoDq	8515082157	Toaster Model OnaFm	Microwave	1	22	68	N	Y	Average Blender	This is a poor Air Conditioner. I would not recommend it.	2019-08-06	neutral
FR	yzqPzqrL59k3W7	ZigFup7bI68RGCzs	gyjyv64Q8S	3985651546	Microwave Model pXUVP	Refrigerator	5	85	35	N	N	Not good Microwave	This is a poor Air Conditioner. I would not recommend it.	2018-10-25	positive
CA	Y527W2oerF97zc	apvCRG7y8UQkuTz1	FNkZTVPPVI	1375582648	Air Conditioner Model 3nuTL	Blender	3	67	84	Y	Y	Excellent Microwave	This is a unsatisfactory Microwave. I would not recommend it.	2011-06-13	negative
FR	YHWzoiTKhGhYvT	gEhKYGaJzs1YtIPe	AQXJIStcdy	6543021865	Blender Model 3qVUv	Microwave	1	83	72	Y	N	Terrible Microwave	This is a excellent Air Conditioner. I would not recommend it.	2019-10-18	negative
UK	R07FsRsOHyhRgE	K21C6z8aZpp7QUZI	QSqRT4iP2b	9546554355	Refrigerator Model NYBp7	Toaster	2	12	92	Y	N	Not good Microwave	This is a mediocre Microwave. I would recommend it.	2016-12-19	negative
US	Hp8UaQfydWf69B	iQPv9YTv9C594f2r	6JWcOvSYIX	1246926813	Blender Model gsUKx	Toaster	1	53	73	N	Y	Not good Air Conditioner	This is a mediocre Toaster. I would recommend it.	2013-08-08	neutral
FR	uZH7cqaNLwGG4g	LEQnAQ4D0doPbjdL	TwSruzOgPi	8785348584	Toaster Model uBh1x	Air Conditioner	2	50	36	Y	N	Great Refrigerator	This is a poor Refrigerator. I would recommend it.	2016-11-28	neutral
FR	xcEyHHKyrD0taA	7pScg6DOtYsb7Crg	iYqS1M5EAI	1683969640	Blender Model S8iOp	Blender	5	75	79	N	N	Terrible Toaster	This is a poor Microwave. I would not recommend it.	2020-01-30	neutral
DE	uNYXlMt6BaPfO6	JSbLK1uEEC28WcBW	sLKPt64Yq0	5108718823	Air Conditioner Model 4A5tW	Air Conditioner	1	35	0	Y	Y	Excellent Blender	This is a fantastic Refrigerator. I would not recommend it.	2020-01-31	neutral
UK	VmMWZhtzPJRWkO	ENWZxzu3jQmv5b1f	O9pvqLRR57	7143617597	Toaster Model FCxU8	Air Conditioner	1	11	77	N	N	Terrible Refrigerator	This is a unsatisfactory Air Conditioner. I would recommend it.	2019-10-21	positive
FR	6upuiFCGn7rlUh	yAozohHlWFNKNRiY	prd8ZcOwEc	8967169967	Air Conditioner Model tCLsA	Microwave	1	42	29	N	Y	Excellent Air Conditioner	This is a mediocre Blender. I would not recommend it.	2013-04-06	neutral
UK	nslv5pHJyS4rJM	qcFZIcynbBKwyutX	k8FqyW4fB2	7332368696	Blender Model UGDuy	Blender	5	13	29	N	N	Not good Microwave	This is a fantastic Microwave. I would recommend it.	2011-02-21	positive
FR	NzZaCEcTdCrddm	ERWJgu9QiTwFomTc	2mbceUesGU	6532474020	Air Conditioner Model azVuj	Air Conditioner	4	63	81	N	Y	Terrible Refrigerator	This is a fantastic Refrigerator. I would recommend it.	2021-09-16	negative
CA	68fJaPW3JucNV3	aKczGGbNeISxPqqO	vcPb5lTFbr	7723583136	Toaster Model NZiTO	Air Conditioner	1	56	74	N	N	Great Toaster	This is a mediocre Microwave. I would not recommend it.	2019-06-02	negative
UK	xXKJlo2d6QVvaB	Yy9842b4KBkDnoDe	TF2z2eZVyv	5547900781	Air Conditioner Model fHhoh	Toaster	4	49	37	N	N	Average Toaster	This is a mediocre Blender. I would recommend it.	2016-08-17	positive
FR	QhIokKq6rfHE6J	5XcsQ2P4zkPW2c4k	Qsf7lEzEsA	1454806419	Air Conditioner Model 3SU1q	Microwave	1	1	19	N	Y	Excellent Refrigerator	This is a excellent Air Conditioner. I would recommend it.	2023-05-22	neutral
FR	ELKVsMbwYCqZLS	L3yJHW2koaQisGr4	KlX4n69YPN	2245751996	Refrigerator Model KF7ut	Blender	2	64	77	Y	N	Average Refrigerator	This is a mediocre Refrigerator. I would not recommend it.	2019-06-13	negative
US	40h77Rjme8SnzG	gvQSwNodKTXSSCZX	pp4o0oCne6	7036795825	Refrigerator Model U8D1o	Microwave	4	37	64	Y	N	Average Microwave	This is a poor Air Conditioner. I would recommend it.	2019-10-11	negative
CA	sjgK7Lea8LLuls	1US7Shw7jaPF3m4Y	cVmhxykayL	3544224017	Air Conditioner Model NVwNP	Air Conditioner	4	46	20	Y	Y	Average Blender	This is a poor Blender. I would recommend it.	2021-01-01	negative
DE	amK1LzrDPVtuo1	DCeeYSUQhGA5iyoj	fhwowsn5Jw	8894140101	Blender Model y9qyr	Microwave	3	9	80	Y	N	Great Refrigerator	This is a excellent Toaster. I would recommend it.	2021-02-11	positive
US	XHhHcLzOjTIkrV	6hFE3xPwslrpgnkR	oECJ6O6ezn	3783867974	Blender Model VMUpG	Air Conditioner	2	88	51	N	Y	Not good Blender	This is a mediocre Air Conditioner. I would recommend it.	2018-02-21	positive
FR	YRvuIGLfcUVTNR	EsQ3sx58q1eAuAin	edMOOk9467	3674861173	Blender Model WseQi	Refrigerator	3	90	98	Y	Y	Average Refrigerator	This is a mediocre Blender. I would recommend it.	2011-09-16	negative
CA	Ml7CDM9w78qYRc	KSlWA0vi3mM4dRRm	UPqVyPZrj6	7447059950	Toaster Model PhjxX	Blender	2	49	37	N	N	Excellent Toaster	This is a unsatisfactory Blender. I would recommend it.	2022-08-30	neutral
FR	HcfEePAMGIJB29	qHnUMqwWYzSJVun0	3CqFkVuta2	6369605580	Refrigerator Model d5TGm	Blender	1	26	69	N	Y	Not good Refrigerator	This is a unsatisfactory Microwave. I would recommend it.	2023-06-25	negative
US	PdWR8YKVKuQZI0	TcFtzDNFDFsEWJ7R	NkxzQUby7V	5225721270	Toaster Model YtjPH	Blender	3	24	40	Y	Y	Terrible Refrigerator	This is a unsatisfactory Toaster. I would not recommend it.	2019-02-04	neutral
CA	jp7ZCtqOzFFn56	vf6YhPgdBqhOBQLM	N92kYQ2Q3G	4956053092	Microwave Model u9nGF	Blender	2	67	0	N	N	Terrible Refrigerator	This is a unsatisfactory Toaster. I would recommend it.	2013-04-21	neutral
UK	kNyNrGcenQjKS1	hKccutA6blLDeEms	DVxNpUouRI	2651129513	Air Conditioner Model gLnrW	Refrigerator	2	46	78	Y	N	Great Refrigerator	This is a poor Blender. I would recommend it.	2012-03-28	neutral
FR	5x4i74EYFEKH5t	4PDWE0OzMrXtMruX	HuhCF4W2XL	2917155552	Blender Model yraA2	Air Conditioner	1	28	100	Y	N	Average Blender	This is a unsatisfactory Air Conditioner. I would recommend it.	2017-12-28	positive
FR	1q8VzpSp2wj7ux	a0ZOZFJ2fsbpem2U	BZeOZJXHTi	3478179123	Toaster Model fYwNC	Toaster	2	53	6	Y	N	Not good Refrigerator	This is a fantastic Refrigerator. I would recommend it.	2014-05-11	negative
DE	dWe7CJmRBUqbeT	tFjNeMiNMjyf0QMe	0QRdjglZtw	9721793652	Toaster Model 4pjUR	Refrigerator	3	59	78	Y	Y	Great Air Conditioner	This is a excellent Air Conditioner. I would not recommend it.	2014-02-01	neutral
DE	eHRChTsAwviE61	CoTkGLecR1K171Dl	vDHM1jJbRc	4785134746	Toaster Model qMfN6	Blender	1	89	69	Y	Y	Great Toaster	This is a fantastic Refrigerator. I would recommend it.	2018-04-12	neutral
DE	0YYDWQTC26uSPe	XS2rPuqL48UeOpX0	mAyB6XlJdx	4898694558	Refrigerator Model NpVQu	Refrigerator	4	78	92	Y	N	Great Blender	This is a unsatisfactory Air Conditioner. I would recommend it.	2011-01-24	neutral
UK	1c4VvC9N8rProt	eJkA7TmqKQTYXVyP	8o7aed74a8	9890170687	Toaster Model 4CxW4	Refrigerator	2	49	89	N	Y	Not good Blender	This is a poor Toaster. I would not recommend it.	2013-03-02	neutral
DE	be8DVHxAIsLVyC	Mf9h0EUIXBb3bjZZ	dzi90nmQVq	5982867202	Air Conditioner Model QV2Au	Air Conditioner	4	73	64	Y	Y	Excellent Toaster	This is a mediocre Refrigerator. I would not recommend it.	2014-06-11	neutral
UK	tRnhOKRlEirBCS	O94Osei9n13eyZtS	WrvhUpOvRC	2835632725	Toaster Model zEb8d	Microwave	4	96	10	Y	N	Great Toaster	This is a excellent Blender. I would not recommend it.	2013-12-14	neutral
UK	sxlcp91mKJeAlS	LaqvRIY2CsQuDOTq	w6JnaW9DP8	7071796576	Toaster Model lTnae	Refrigerator	2	5	2	N	Y	Great Microwave	This is a fantastic Toaster. I would recommend it.	2013-05-02	neutral
UK	OtFhUcXjr9zATF	k99ZQgcaRhZ9jSlA	I9N01nJxbL	3051241900	Blender Model evgpc	Air Conditioner	1	0	2	Y	Y	Great Air Conditioner	This is a unsatisfactory Microwave. I would not recommend it.	2020-05-06	positive
FR	CVVw2Ep30sYKgk	dP2JQZzabomEKBff	HbxGLknLDq	6457282802	Microwave Model cLYMJ	Blender	3	35	61	N	N	Average Microwave	This is a fantastic Air Conditioner. I would recommend it.	2017-03-27	neutral
FR	JE1y9UPxg8jySw	QqZo1zc4NHVQPMKD	BEUjj5V4eJ	5551756942	Refrigerator Model dDy01	Microwave	3	22	56	N	N	Terrible Refrigerator	This is a poor Air Conditioner. I would not recommend it.	2011-04-10	positive
US	NbWIuo2gRWioRB	i3yXmN5Ovx0GbEK1	fP920mpjMV	9586944135	Blender Model vqsox	Microwave	4	95	42	N	N	Great Air Conditioner	This is a fantastic Air Conditioner. I would recommend it.	2013-11-10	negative
FR	AcWk1PhFAb3dJ7	zOcp3MSJ3LgRe0Uf	GZhzUz2J1Y	6763821328	Toaster Model wxZPN	Microwave	4	88	36	Y	N	Great Air Conditioner	This is a mediocre Air Conditioner. I would not recommend it.	2017-06-21	negative
DE	VmlhVALXtStCds	30HQiNm1rB7ODkw9	bAHqX3yBbY	2206671839	Toaster Model ZBmW1	Refrigerator	2	20	38	Y	N	Great Air Conditioner	This is a fantastic Blender. I would not recommend it.	2023-01-26	neutral
CA	NjDMsiRfwBeya1	EPttzlHezy1cdN11	SDNvzwF48i	7182888604	Toaster Model Jj12q	Toaster	5	89	80	N	Y	Terrible Microwave	This is a unsatisfactory Toaster. I would recommend it.	2015-06-06	positive
UK	HadFERkMZdjNUZ	gYh8e2IdAGYFbXnF	K2bGIbZq3q	9095299712	Toaster Model lBaKX	Microwave	2	94	61	Y	N	Excellent Toaster	This is a mediocre Blender. I would recommend it.	2022-12-13	neutral
FR	UT42igBhoFBTsD	jSkPVME279cH0Skh	tvf3xeL264	7673113298	Refrigerator Model 4cewD	Toaster	5	11	34	Y	N	Terrible Microwave	This is a mediocre Air Conditioner. I would not recommend it.	2018-06-06	neutral
CA	0z5McB0ruXKfjI	UYKFPZtf3PJK8I7o	SnW1f8TWya	1431897681	Toaster Model QFez8	Microwave	5	34	92	N	N	Great Refrigerator	This is a excellent Microwave. I would not recommend it.	2014-06-21	positive
US	oMG7cH5MiNO2v4	hPHyKhFBbDfnwLL9	jDhpamPyP3	1300622324	Toaster Model 4nbn5	Blender	2	4	85	Y	N	Terrible Toaster	This is a unsatisfactory Toaster. I would recommend it.	2022-08-31	positive
CA	McVqOqxa1qwlCr	oN8cUSOBYtPFtJWq	Re0R9Gyk3V	1670861409	Microwave Model InOh9	Toaster	3	62	59	Y	Y	Average Air Conditioner	This is a unsatisfactory Toaster. I would recommend it.	2019-12-19	negative
US	qiVYPYjHg9igz0	olwDGYyyErg5wvMO	qeGxTOovx2	6814784682	Air Conditioner Model 5VPL7	Refrigerator	4	68	62	Y	N	Average Toaster	This is a mediocre Microwave. I would recommend it.	2010-03-01	positive
US	WmnvlT0VhLkGZ8	SLCnFmwv7ZFeRM2X	NTBew7VaGu	3763516079	Refrigerator Model Vv2ex	Air Conditioner	5	90	32	Y	Y	Average Air Conditioner	This is a fantastic Toaster. I would not recommend it.	2020-12-18	negative
DE	pTa7WdOLd0aXgn	lGVKAGEHbWcw7YOm	ltyCisrAH0	5961609244	Refrigerator Model MXT2W	Blender	3	79	82	N	N	Terrible Air Conditioner	This is a excellent Refrigerator. I would recommend it.	2022-08-01	negative
FR	0x4sXCSdTDfPQT	OpQLQrRfUsOz4akV	ShVX4x3NM2	4026870679	Refrigerator Model bk402	Microwave	5	38	95	Y	N	Average Microwave	This is a fantastic Refrigerator. I would not recommend it.	2011-05-18	negative
FR	WQ4YCNNgzrYcjw	dIgylGQod7GBzOBc	8BZiZGHpbI	9558419557	Refrigerator Model jpSr7	Microwave	1	25	93	N	N	Terrible Air Conditioner	This is a mediocre Microwave. I would not recommend it.	2011-02-18	negative
CA	J0LJf4NDs4VEan	4rcO1UH9xKjzRvJg	ohM4MzcQNz	6124206422	Air Conditioner Model mBX3n	Blender	4	80	59	N	N	Terrible Blender	This is a unsatisfactory Blender. I would recommend it.	2021-09-18	neutral
CA	0MGRbRAQm21lWR	r1C5N6ACZQianuZu	aeSXgRR6Ps	4208769011	Air Conditioner Model H9eQJ	Microwave	2	36	10	Y	Y	Terrible Microwave	This is a fantastic Air Conditioner. I would not recommend it.	2014-08-30	neutral
